,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
569,0.025677871704101563,0.00034117698669433594,0.37209302325581395,0.37209259000043304,0.00316227766017,"(6,)",3,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",846,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0030047193031133668,7.624922872451527e-06,0.00260485190241458,0.0006462897072953789
570,0.03537931442260742,0.0003910064697265625,0.48320413436692505,0.4891343906435198,0.00316227766017,"(6,)",4,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",742,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.9342105263157895,0.9581993569131833,0.0019247114770490628,0.0001091779044682048,0.22295876265592032,0.23453294404168856
571,0.035625457763671875,0.00034632682800292967,0.48320413436692505,0.5126720797672024,0.00316227766017,"(6,)",5,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",742,0.6282051282051282,0.627831715210356,0.01282051282051282,0.06472491909385113,0.5256410256410257,0.5954692556634305,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6463022508038585,0.0034196188581824107,7.2795404249718725e-06,0.23964254234495372,0.22457537105915096
572,0.03457574844360352,0.000345611572265625,0.5090439276485789,0.5146325378834797,0.00316227766017,"(6,)",6,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",678,0.02564102564102564,0.04854368932038835,0.6282051282051282,0.627831715210356,0.6282051282051282,0.6310679611650486,0.6363636363636364,0.6387096774193548,0.631578947368421,0.6270096463022508,0.0006888037677475729,9.763641081396298e-06,0.24289031841690198,0.23308102769169234
573,0.03750343322753906,0.0003479957580566406,0.46770025839793283,0.48212495245998,0.00316227766017,"(6,)",7,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",781,0.8461538461538461,0.9223300970873787,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.003605604761059665,6.493744824652553e-06,0.19016093439914877,0.22010351791161295
574,0.04246048927307129,0.00046167373657226565,0.6124031007751938,0.624005177456447,0.00316227766017,"(6,)",8,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",599,0.6282051282051282,0.627831715210356,0.5512820512820513,0.5922330097087378,0.6282051282051282,0.627831715210356,0.6233766233766234,0.632258064516129,0.631578947368421,0.639871382636656,0.0033507141035561054,0.00015021835740085593,0.03081843475258613,0.016483943929734228
575,0.04452977180480957,0.0004189014434814453,0.627906976744186,0.627907409999567,0.00316227766017,"(6,)",9,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0026616066093048847,7.150125089981601e-05,0.0026048519024145646,0.0006462897072953943
576,0.014526081085205079,0.0003493785858154297,0.4160206718346253,0.410752345783196,0.00316227766017,"(6, 6)",1,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",833,0.4358974358974359,0.39805825242718446,0.4230769230769231,0.4045307443365696,0.28205128205128205,0.2815533980582524,0.5324675324675324,0.5516129032258065,0.40789473684210525,0.4180064308681672,0.0021805830051779412,9.960761869275298e-06,0.08011227578511321,0.08577474548768708
577,0.01943316459655762,0.00038595199584960936,0.627906976744186,0.627907409999567,0.00316227766017,"(6, 6)",2,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0019838462126728477,6.51338264150777e-05,0.0026048519024145646,0.0006462897072953943
578,0.02870316505432129,0.000353240966796875,0.661498708010336,0.6664861941767714,0.00316227766017,"(6, 6)",3,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",150,0.8205128205128205,0.8284789644012945,0.7948717948717948,0.8122977346278317,0.14102564102564102,0.1941747572815534,0.7402597402597403,0.7161290322580646,0.8157894736842105,0.7813504823151125,0.0024522415174197984,7.418764848530296e-06,0.2630384825538318,0.2392651133859866
