,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.004945135116577149,0.0002749443054199219,0.648578811369509,0.6485839703612102,10.0,"(6,)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,)}",38,0.6538461538461539,0.6472491909385113,0.6153846153846154,0.656957928802589,0.6538461538461539,0.6472491909385113,0.6623376623376623,0.6451612903225806,0.6578947368421053,0.6463022508038585,0.0011963010384881008,6.119446527282408e-05,0.016969740385634122,0.00425693399003776
1,0.005210018157958985,0.0002456188201904297,0.8268733850129198,0.8268518453248314,10.0,"(6, 6)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6)}",14,0.7948717948717948,0.8349514563106796,0.8589743589743589,0.8187702265372169,0.8846153846153846,0.8122977346278317,0.8441558441558441,0.8225806451612904,0.75,0.8456591639871383,0.0012743673965326255,4.1892362925574635e-05,0.048021354471177155,0.011955724859944757
2,0.006299591064453125,0.0003819465637207031,0.6459948320413437,0.6459949735974562,10.0,"(6, 6, 6)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6)}",52,0.6282051282051282,0.6504854368932039,0.6538461538461539,0.6440129449838188,0.6538461538461539,0.6440129449838188,0.6493506493506493,0.6451612903225806,0.6447368421052632,0.6463022508038585,0.001043698363743038,0.00028459277885786954,0.009549097216879424,0.002400440898893124
3,0.005522775650024414,0.00023856163024902344,0.4289405684754522,0.42244861733649,10.0,"(12,)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,)}",83,0.358974358974359,0.39805825242718446,0.41025641025641024,0.3851132686084142,0.3717948717948718,0.3948220064724919,0.5844155844155844,0.5516129032258065,0.42105263157894735,0.38263665594855306,0.002092499032969749,3.897209668014063e-05,0.08085124637835117,0.06483895867723131
4,0.005398607254028321,0.0002564907073974609,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12)}",103,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001224426932021797,4.682759398355944e-05,0.00260485190241458,0.0006462897072953789
5,0.019932651519775392,0.0003104209899902344,0.8940568475452196,0.9095497217419268,10.0,"(12, 12, 12)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12)}",13,0.8205128205128205,0.8932038834951457,0.9487179487179487,0.9029126213592233,0.9102564102564102,0.9255663430420712,0.922077922077922,0.9064516129032258,0.868421052631579,0.9196141479099679,0.001953871129753839,5.4814085410681634e-05,0.045061156740960485,0.011650413210016551
6,0.011008167266845703,0.0003869056701660156,0.39276485788113696,0.3945803068005474,10.0,"(18,)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,)}",102,0.7307692307692307,0.7766990291262136,0.8589743589743589,0.8349514563106796,0.11538461538461539,0.10679611650485436,0.09090909090909091,0.13548387096774195,0.15789473684210525,0.1189710610932476,0.00700405831770504,0.000224896311586528,0.3336217040391855,0.33640827184759664
7,0.005498504638671875,0.0002788066864013672,0.29457364341085274,0.296526941806316,10.0,"(18, 18)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18, 18)}",117,0.2564102564102564,0.3074433656957929,0.28205128205128205,0.30097087378640774,0.2948717948717949,0.2977346278317152,0.3246753246753247,0.2870967741935484,0.3157894736842105,0.28938906752411575,0.00048555423352035677,9.404959915853275e-05,0.024369027226965125,0.007486690296623138
8,0.006229972839355469,0.0002583980560302734,0.6227390180878553,0.6227398291211113,10.0,"(18, 18, 18)","{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18, 18, 18)}",53,0.6282051282051282,0.6213592233009708,0.6282051282051282,0.6213592233009708,0.6153846153846154,0.6245954692556634,0.6103896103896104,0.6258064516129033,0.631578947368421,0.6205787781350482,0.0003685468997475087,7.995238277506823e-06,0.008284649324888095,0.0020654229611244634
9,0.004856586456298828,0.0002388477325439453,0.648578811369509,0.6485839703612102,3.16227766017,"(6,)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (6,)}",38,0.6538461538461539,0.6472491909385113,0.6153846153846154,0.656957928802589,0.6538461538461539,0.6472491909385113,0.6623376623376623,0.6451612903225806,0.6578947368421053,0.6463022508038585,0.001497476929256162,4.7102581753227104e-05,0.016969740385634122,0.00425693399003776
10,0.004924154281616211,0.00027871131896972656,0.8268733850129198,0.8268518453248314,3.16227766017,"(6, 6)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (6, 6)}",14,0.7948717948717948,0.8349514563106796,0.8589743589743589,0.8187702265372169,0.8846153846153846,0.8122977346278317,0.8441558441558441,0.8225806451612904,0.75,0.8456591639871383,0.0004935126049290282,4.670010795221837e-05,0.048021354471177155,0.011955724859944757
11,0.005625009536743164,0.00026140213012695315,0.648578811369509,0.6485798079869918,3.16227766017,"(6, 6, 6)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (6, 6, 6)}",38,0.6282051282051282,0.6537216828478964,0.6538461538461539,0.6472491909385113,0.6538461538461539,0.6472491909385113,0.6623376623376623,0.6451612903225806,0.6447368421052632,0.6495176848874598,0.0008194515168605102,3.7665487557989064e-05,0.011636546166916369,0.002917047707766868
12,0.004938983917236328,0.00021266937255859375,0.4289405684754522,0.42309377862681263,3.16227766017,"(12,)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12,)}",83,0.358974358974359,0.39805825242718446,0.41025641025641024,0.3851132686084142,0.3717948717948718,0.3948220064724919,0.5844155844155844,0.5548387096774193,0.42105263157894735,0.38263665594855306,0.002105902389235436,4.642738893370851e-06,0.08085124637835117,0.06612427004818823
13,0.005222415924072266,0.00032534599304199217,0.37209302325581395,0.37209259000043304,3.16227766017,"(12, 12)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12)}",103,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0008546467145347152,0.00011611524291302442,0.00260485190241458,0.0006462897072953789
14,0.017991399765014647,0.0002748012542724609,0.9069767441860465,0.9185737221930743,3.16227766017,"(12, 12, 12)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (12, 12, 12)}",12,0.8205128205128205,0.883495145631068,0.9615384615384616,0.919093851132686,0.9102564102564102,0.9288025889967637,0.948051948051948,0.9193548387096774,0.8947368421052632,0.9421221864951769,0.001899136020239219,4.3690775455112866e-05,0.049740165118239726,0.019445035859148665
15,0.01392221450805664,0.0003208160400390625,0.5943152454780362,0.5707782397789376,3.16227766017,"(18,)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18,)}",66,0.9615384615384616,0.8932038834951457,0.8589743589743589,0.8252427184466019,0.11538461538461539,0.10679611650485436,0.8701298701298701,0.9096774193548387,0.15789473684210525,0.1189710610932476,0.007150509032362591,5.923780085613422e-05,0.3742557123233836,0.3749592665814477
16,0.005575132369995117,0.0002521991729736328,0.2971576227390181,0.2971721030966386,3.16227766017,"(18, 18)","{'NN__alpha': 3.1622776601683795, 'NN__hidden_layer_sizes': (18, 18)}",116,0.2564102564102564,0.3074433656957929,0.28205128205128205,0.30097087378640774,0.2948717948717949,0.2977346278317152,0.3246753246753247,0.2903225806451613,0.32894736842105265,0.28938906752411575,0.0005477595411837205,3.900178180112083e-05,0.027033586527407005,0.00674888922339455
