,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
24,0.033140945434570315,0.000847768783569336,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 7}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.014081080056857286,0.00014761321222253544,0.00260485190241458,0.0006462897072953789
25,0.02463107109069824,0.0007350444793701172,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 8}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.009176857293317681,0.00012579873408618495,0.00260485190241458,0.0006462897072953789
26,0.03083910942077637,0.0006673336029052734,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 9}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.010574304072221947,9.145781444324723e-05,0.0026048519024145646,0.0006462897072953943
27,0.0073108673095703125,0.00046100616455078123,0.37209302325581395,0.37209259000043304,10.0,"(12,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 1}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0010374803248851656,8.444335070327164e-05,0.00260485190241458,0.0006462897072953789
28,0.009160566329956054,0.00047855377197265626,0.627906976744186,0.627907409999567,10.0,"(12,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 2}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0009763485098497013,6.285111699796962e-05,0.0026048519024145646,0.0006462897072953943
29,0.011857891082763672,0.0006021499633789062,0.37209302325581395,0.37209259000043304,10.0,"(12,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 3}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002584918703279911,0.00012917628627518457,0.00260485190241458,0.0006462897072953789
30,0.015299606323242187,0.000633859634399414,0.5839793281653747,0.5909059306783429,10.0,"(12,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 4}",599,0.6666666666666666,0.7022653721682848,0.8461538461538461,0.8058252427184466,0.08974358974358974,0.09385113268608414,0.6753246753246753,0.6548387096774193,0.6447368421052632,0.6977491961414791,0.0024919862284834772,0.00017704910388170774,0.2585523495475692,0.2534393780410769
31,0.013088321685791016,0.0005239963531494141,0.37209302325581395,0.37209259000043304,10.0,"(12,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 5}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0004190001672645269,1.2976105024726452e-05,0.00260485190241458,0.0006462897072953789
32,0.021219587326049803,0.0006560325622558594,0.627906976744186,0.627907409999567,10.0,"(12,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 6}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.012000594177704311,0.00015451323734046242,0.0026048519024145646,0.0006462897072953943
33,0.024366188049316406,0.0007017135620117187,0.26356589147286824,0.2864522842539062,10.0,"(12,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 7}",1015,0.32051282051282054,0.3818770226537217,0.6153846153846154,0.686084142394822,0.08974358974358974,0.09385113268608414,0.15584415584415584,0.10967741935483871,0.13157894736842105,0.1607717041800643,0.012878300271461108,0.00013103736711221525,0.19344347032009082,0.22492295009307803
