,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
982,0.0166780948638916,0.0005091667175292969,0.2262135922330097,0.22621324177672383,0.000316227766017,"(18, 18, 18)",4,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 4}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.000718268803285253,9.390140481717453e-05,0.0010910057940652807,0.00027238332237182423
983,0.01643977165222168,0.0005036354064941406,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18, 18, 18)",5,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 5}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.002371251371876904,9.094405992772849e-05,0.0016094382569135867,0.0004017042287733152
984,0.03124408721923828,0.00044565200805664064,0.41650485436893203,0.4257279806915905,0.000316227766017,"(18, 18, 18)",6,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 6}",424,0.42028985507246375,0.425273390036452,0.38164251207729466,0.425273390036452,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0041422400203755235,5.210357538246848e-05,0.01772421614328235,0.0004989185629004411
985,0.01922616958618164,0.0005906105041503906,0.2262135922330097,0.22621324177672383,0.000316227766017,"(18, 18, 18)",7,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 7}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.003267088749398606,0.00021935506466298755,0.0010910057940652807,0.00027238332237182423
986,0.022798538208007812,0.00046224594116210936,0.2262135922330097,0.22621324177672383,0.000316227766017,"(18, 18, 18)",8,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 8}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.006658806416339467,7.09338186873186e-05,0.0010910057940652807,0.00027238332237182423
987,0.02720818519592285,0.00045843124389648436,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18, 18, 18)",9,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 9}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0047785410148055004,5.842790596469506e-05,0.0016094382569135867,0.0004017042287733152
988,0.023516225814819335,0.00048193931579589846,0.42524271844660194,0.4267000341545309,0.000316227766017,"(18, 18, 18)",10,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 10}",380,0.41545893719806765,0.42770352369380316,0.4251207729468599,0.4264884568651276,0.42995169082125606,0.42770352369380316,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.00204296213228708,0.00013968705070918256,0.005217349176812909,0.0008845783139626439
989,0.033067941665649414,0.0005460739135742188,0.40679611650485437,0.3958391040761039,0.000316227766017,"(18, 18, 18)",11,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 11}",480,0.41545893719806765,0.362089914945322,0.42028985507246375,0.4264884568651276,0.34299516908212563,0.34264884568651277,0.4292682926829268,0.4218181818181818,0.4264705882352941,0.4261501210653753,0.007623686825049464,0.00010393831636610112,0.03235604582096217,0.03605901943252373
990,0.009508132934570312,0.00031800270080566405,0.34757281553398056,0.34757275080021544,0.0001,"(6,)",1,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 1}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.001349658798136036,4.160796996760078e-06,0.0006192993286040435,0.00015431232219401302
991,0.009731340408325195,0.0004012584686279297,0.34757281553398056,0.34757275080021544,0.0001,"(6,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 2}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.001490210701038852,5.75834917410475e-05,0.0006192993286040435,0.00015431232219401302
992,0.011752748489379882,0.0003733634948730469,0.2262135922330097,0.22621324177672383,0.0001,"(6,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 3}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0018000385118899739,5.290421777012174e-05,0.0010910057940652807,0.00027238332237182423
993,0.010247755050659179,0.0005076885223388672,0.4262135922330097,0.4262140074230608,0.0001,"(6,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 4}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0013785949032809387,0.000268798887783775,0.0016094382569135867,0.0004017042287733152
994,0.011400747299194335,0.0003696918487548828,0.34757281553398056,0.34757275080021544,0.0001,"(6,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'ica__n_components': 5}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.001205402776071127,6.44634812087908e-05,0.0006192993286040435,0.00015431232219401302
