,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
784,0.3147247791290283,0.10500364303588867,0.6408268733850129,0.6479637967432106,0.000316227766017,"(18,)",2,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 2}",270,0.6282051282051282,0.627831715210356,0.6794871794871795,0.7119741100323624,0.6282051282051282,0.6343042071197411,0.6233766233766234,0.635483870967742,0.6447368421052632,0.6302250803858521,0.042501507995653755,0.001891326873039901,0.020713479282056666,0.032123561160837984
785,0.29103775024414064,0.10379266738891602,0.627906976744186,0.627907409999567,0.000316227766017,"(18,)",3,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 3}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001660039719651447,0.0013282710522474997,0.0026048519024145646,0.0006462897072953943
786,0.29111218452453613,0.10541596412658691,0.627906976744186,0.6279032476253488,0.000316227766017,"(18,)",4,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 4}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.6245954692556634,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6302250803858521,0.0023067503167063927,0.00151846258037776,0.0026048519024145646,0.0018770830272123267
787,0.2942198276519775,0.10540485382080078,0.627906976744186,0.627907409999567,0.000316227766017,"(18,)",5,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 5}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002048576257143173,0.001121198162094642,0.0026048519024145646,0.0006462897072953943
788,0.37947735786437986,0.10456080436706543,0.28165374677002586,0.27842478975814255,0.000316227766017,"(18,)",6,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 6}",985,0.28205128205128205,0.2459546925566343,0.3076923076923077,0.27184466019417475,0.2692307692307692,0.31715210355987056,0.2727272727272727,0.2806451612903226,0.27631578947368424,0.2765273311897106,0.04334641234483139,0.0014532449860885305,0.013756431606159454,0.022829544675316418
789,0.37874774932861327,0.10576133728027344,0.2041343669250646,0.21956097693608304,0.000316227766017,"(18,)",7,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 7}",1027,0.05128205128205128,0.05501618122977346,0.01282051282051282,0.061488673139158574,0.05128205128205128,0.06796116504854369,0.06493506493506493,0.04838709677419355,0.8552631578947368,0.864951768488746,0.03347313447413173,0.0006630833022112387,0.32235103133087323,0.32276124831109615
790,0.40241146087646484,0.10566720962524415,0.268733850129199,0.27385244853341767,0.000316227766017,"(18,)",8,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 8}",1002,0.21794871794871795,0.2524271844660194,0.2564102564102564,0.2783171521035599,0.3076923076923077,0.255663430420712,0.2987012987012987,0.267741935483871,0.2631578947368421,0.31511254019292606,0.005166130255047962,0.0014560137994113318,0.03226649646708338,0.022581184343213875
791,0.412769079208374,0.10504159927368165,0.6950904392764858,0.7141764155177339,0.000316227766017,"(18,)",9,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 9}",181,0.7948717948717948,0.7961165048543689,0.16666666666666666,0.1715210355987055,0.8589743589743589,0.9029126213592233,0.7792207792207793,0.8032258064516129,0.881578947368421,0.8971061093247589,0.006719447207716249,0.0015880422424675617,0.2682111670554013,0.2750285301175239
792,0.40362157821655276,0.10535459518432617,0.627906976744186,0.627907409999567,0.000316227766017,"(18, 18)",1,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 1}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0060034575517908025,0.0012715477511005544,0.0026048519024145646,0.0006462897072953943
793,0.38469510078430175,0.10567193031311035,0.627906976744186,0.627907409999567,0.000316227766017,"(18, 18)",2,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 2}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.04375349071391724,0.0017412803694614907,0.0026048519024145646,0.0006462897072953943
