,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1189,0.009159326553344727,0.0005371570587158203,0.3029126213592233,0.30291745239472656,1e-05,"(6,)",2,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 2}",1144,0.3140096618357488,0.3001215066828676,0.3188405797101449,0.29890643985419196,0.25120772946859904,0.3159173754556501,0.2975609756097561,0.30424242424242426,0.3333333333333333,0.29539951573849876,0.0014439461150569089,0.00010125230325623386,0.02831954499086824,0.007087714096634605
1190,0.008034038543701171,0.0004587650299072266,0.35145631067961164,0.35169808892427673,1e-05,"(6,)",3,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 3}",896,0.357487922705314,0.3511543134872418,0.34782608695652173,0.35236938031591736,0.36231884057971014,0.3487241798298906,0.33170731707317075,0.3563636363636364,0.35784313725490197,0.3498789346246973,0.0009045113156752664,2.9233423578164866e-05,0.01092603993429121,0.002633139359573639
1191,0.008156061172485352,0.0005354881286621094,0.41262135922330095,0.41335019680980095,1e-05,"(6,)",4,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 4}",325,0.4057971014492754,0.4155528554070474,0.3961352657004831,0.41676792223572295,0.4251207729468599,0.4106925880923451,0.43414634146341463,0.4072727272727273,0.4019607843137255,0.41646489104116224,0.0004756667794264189,8.901273914897105e-05,0.014494972766576072,0.0037478631833899284
1192,0.021486377716064452,0.0006426811218261719,0.3786407766990291,0.37282967319971255,1e-05,"(6,)",5,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 5}",689,0.38164251207729466,0.3778857837181045,0.391304347826087,0.38031591737545567,0.4057971014492754,0.39246658566221143,0.32682926829268294,0.33454545454545453,0.3872549019607843,0.3789346246973366,0.009168354621502587,0.0003133753560558651,0.027041185194928482,0.019850280941328083
1193,0.014641189575195312,0.0004759311676025391,0.31359223300970873,0.3082649139891556,1e-05,"(6,)",6,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 6}",1094,0.33816425120772947,0.28068043742405835,0.27053140096618356,0.3086269744835966,0.2995169082125604,0.3487241798298906,0.33658536585365856,0.32,0.3235294117647059,0.28329297820823246,0.006415036322524299,2.966272082614292e-05,0.025662947981291588,0.025136811444062542
1194,0.012035417556762695,0.0005120277404785156,0.4116504854368932,0.4147982597682538,1e-05,"(6,)",7,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 7}",338,0.42028985507246375,0.40704738760631837,0.4492753623188406,0.40097205346294046,0.3719806763285024,0.4204131227217497,0.37073170731707317,0.4315151515151515,0.44607843137254904,0.41404358353510895,0.0034902419826807435,6.571044419614774e-05,0.03440590587720485,0.010609342033780072
1195,0.008109569549560547,0.000579214096069336,0.34757281553398056,0.3475636311570986,1e-05,"(6,)",8,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 8}",930,0.3719806763285024,0.34143377885783716,0.3671497584541063,0.34264884568651277,0.3526570048309179,0.3462940461725395,0.35121951219512193,0.3466666666666667,0.29411764705882354,0.36077481840193704,0.0006933934221368426,0.0001138413738292624,0.02775850806119467,0.006909154292399872
1196,0.017212820053100587,0.0005629539489746093,0.39029126213592236,0.3839723621999298,1e-05,"(6,)",9,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 9}",586,0.391304347826087,0.36330498177399756,0.3333333333333333,0.40097205346294046,0.40096618357487923,0.37424058323207776,0.4097560975609756,0.3903030303030303,0.4166666666666667,0.3910411622276029,0.005543434525757303,9.376422867546666e-05,0.029804164916741604,0.013422987231237766
1197,0.012902545928955077,0.0006904125213623047,0.3553398058252427,0.3580099603563162,1e-05,"(6,)",10,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 10}",879,0.3333333333333333,0.36087484811664644,0.3671497584541063,0.3560145808019441,0.357487922705314,0.3560145808019441,0.36585365853658536,0.3624242424242424,0.35294117647058826,0.35472154963680386,0.0019195814613764052,0.00032076383743176624,0.012223965272498017,0.0030486125449693084
1198,0.00954122543334961,0.00046601295471191404,0.37475728155339805,0.37498734588447713,1e-05,"(6,)",11,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 11}",725,0.3961352657004831,0.3669501822600243,0.3526570048309179,0.37910085054678005,0.4251207729468599,0.3596597812879708,0.37073170731707317,0.3806060606060606,0.3284313725490196,0.38861985472154964,0.0020047209298109762,2.389453790008257e-05,0.03358632113912884,0.010333115778974783
