,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
220,0.01905651092529297,0.00037064552307128904,0.39611650485436894,0.39976144642610856,1.0,"(6, 6, 6)",1,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 1}",494,0.42028985507246375,0.38517618469015796,0.38164251207729466,0.3973268529769137,0.36231884057971014,0.4155528554070474,0.3902439024390244,0.4206060606060606,0.4264705882352941,0.3801452784503632,0.0026192218919777167,5.662862360504354e-05,0.024051083981362405,0.016045670376372796
221,0.02343778610229492,0.0003723621368408203,0.312621359223301,0.3264668030173312,1.0,"(6, 6, 6)",2,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 2}",1130,0.33816425120772947,0.34264884568651277,0.3285024154589372,0.34386391251518833,0.30917874396135264,0.3159173754556501,0.3121951219512195,0.3006060606060606,0.27450980392156865,0.32929782082324455,0.005119747384264009,7.987775340103948e-05,0.021723339957096688,0.016447498323977964
222,0.024979591369628906,0.0003567218780517578,0.38155339805825245,0.3856451970982111,1.0,"(6, 6, 6)",3,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 3}",599,0.3961352657004831,0.36087484811664644,0.36231884057971014,0.3718104495747266,0.37681159420289856,0.3669501822600243,0.3902439024390244,0.41575757575757577,0.38235294117647056,0.4128329297820823,0.009281816914366487,2.3039378035642433e-05,0.011694548922568335,0.023666018526662596
223,0.011479949951171875,0.00035867691040039065,0.4262135922330097,0.4262140074230608,1.0,"(6, 6, 6)",4,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 4}",73,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0006286726883870795,6.672902875132768e-05,0.0016094382569135867,0.0004017042287733152
224,0.024318408966064454,0.00033698081970214846,0.39805825242718446,0.41068587379833954,1.0,"(6, 6, 6)",5,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 5}",416,0.3961352657004831,0.4289185905224787,0.37681159420289856,0.41676792223572295,0.3864734299516908,0.39489671931956255,0.3902439024390244,0.4109090909090909,0.4411764705882353,0.4019370460048426,0.007431244965471071,6.023266858916522e-06,0.022334213040844916,0.011792476288980723
225,0.011492729187011719,0.00036067962646484374,0.34757281553398056,0.34757275080021544,1.0,"(6, 6, 6)",6,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 6}",954,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0008602091451820056,6.37077285448461e-05,0.0006192993286040435,0.00015431232219401302
226,0.012232255935668946,0.0004123687744140625,0.42135922330097086,0.4218453603017724,1.0,"(6, 6, 6)",7,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 7}",167,0.4106280193236715,0.4264884568651276,0.4251207729468599,0.42284325637910086,0.4251207729468599,0.41798298906439857,0.4195121951219512,0.4193939393939394,0.4264705882352941,0.4225181598062954,0.0012122041975450952,0.0001673073801497154,0.005889329292128313,0.002964259688142331
227,0.01293630599975586,0.00041441917419433595,0.31844660194174756,0.32620258763142385,1.0,"(6, 6, 6)",8,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 8}",1112,0.2560386473429952,0.3134872417982989,0.34299516908212563,0.32563791008505466,0.32367149758454106,0.3219927095990279,0.34146341463414637,0.3333333333333333,0.3284313725490196,0.3365617433414044,0.0017907375240831603,7.431173225296794e-05,0.03216388858016621,0.00822048167352636
228,0.012019634246826172,0.0003421306610107422,0.4262135922330097,0.4257279806915905,1.0,"(6, 6, 6)",9,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 9}",73,0.4251207729468599,0.4240583232077764,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0010420672310396065,1.4327349866257537e-05,0.0016094382569135867,0.0009162285149817871
229,0.022475194931030274,0.0004668235778808594,0.39223300970873787,0.4206470631605628,1.0,"(6, 6, 6)",10,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 10}",532,0.4057971014492754,0.4094775212636695,0.3719806763285024,0.4520048602673147,0.41545893719806765,0.42284325637910086,0.40487804878048783,0.4193939393939394,0.3627450980392157,0.39951573849878935,0.005617131181797699,0.00010671259777828921,0.020781259748110365,0.017669162806220193
